recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
TO_R0168;TO_P010;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0169;TO_P010;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0170;TO_P010;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0171;TO_P011;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0172;TO_P011;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0173;TO_P011;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0174;TO_P011;TO_T007;TO_TA019;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0175;TO_P011;TO_T008;TO_TA020;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0176;TO_P011;TO_T008;TO_TA021;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0177;TO_P011;TO_T009;TO_TA022;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0178;TO_P011;TO_T009;TO_TA023;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0179;TO_P011;TO_T010;TO_TA024;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0180;TO_P011;TO_T010;TO_TA025;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0181;TO_P011;TO_T030;TO_TA063;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0182;TO_P011;TO_T030;TO_TA064;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0183;TO_P012;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0184;TO_P012;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0185;TO_P012;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0186;TO_P012;TO_T007;TO_TA019;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0187;TO_P012;TO_T008;TO_TA020;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0188;TO_P012;TO_T008;TO_TA021;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0189;TO_P012;TO_T009;TO_TA022;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0190;TO_P012;TO_T009;TO_TA023;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0191;TO_P012;TO_T010;TO_TA024;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0192;TO_P012;TO_T010;TO_TA025;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0193;TO_P012;TO_T030;TO_TA063;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0194;TO_P012;TO_T030;TO_TA064;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0195;TO_P013;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0196;TO_P013;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0197;TO_P013;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0198;TO_P013;TO_T007;TO_TA019;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0199;TO_P013;TO_T008;TO_TA020;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0200;TO_P013;TO_T008;TO_TA021;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0201;TO_P013;TO_T009;TO_TA022;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0202;TO_P013;TO_T009;TO_TA023;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0203;TO_P013;TO_T010;TO_TA024;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0204;TO_P013;TO_T010;TO_TA025;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0205;TO_P013;TO_T030;TO_TA063;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0206;TO_P013;TO_T030;TO_TA064;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0207;TO_P014;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0208;TO_P014;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0209;TO_P014;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0210;TO_P014;TO_T002;TO_TA004;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0211;TO_P014;TO_T013;TO_TA031;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0212;TO_P014;TO_T014;TO_TA032;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0213;TO_P014;TO_T014;TO_TA033;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0214;TO_P014;TO_T014;TO_TA034;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0215;TO_P014;TO_T005;TO_TA016;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0216;TO_P014;TO_T005;TO_TA017;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0217;TO_P014;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0218;TO_P014;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0219;TO_P015;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0220;TO_P015;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0221;TO_P015;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0222;TO_P015;TO_T002;TO_TA004;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0223;TO_P015;TO_T013;TO_TA031;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0224;TO_P015;TO_T014;TO_TA032;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0225;TO_P015;TO_T014;TO_TA033;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0226;TO_P015;TO_T014;TO_TA034;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0227;TO_P015;TO_T005;TO_TA016;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0228;TO_P015;TO_T005;TO_TA017;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0229;TO_P015;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0230;TO_P015;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0231;TO_P016;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0232;TO_P016;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0233;TO_P016;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0234;TO_P016;TO_T002;TO_TA004;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0235;TO_P016;TO_T013;TO_TA031;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0236;TO_P016;TO_T014;TO_TA032;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0237;TO_P016;TO_T014;TO_TA033;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0238;TO_P016;TO_T014;TO_TA034;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0239;TO_P016;TO_T005;TO_TA016;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0240;TO_P016;TO_T005;TO_TA017;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0241;TO_P016;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0242;TO_P016;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0243;TO_P017;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0244;TO_P017;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0245;TO_P017;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0246;TO_P017;TO_T002;TO_TA004;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0247;TO_P017;TO_T013;TO_TA031;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0248;TO_P017;TO_T014;TO_TA032;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0249;TO_P017;TO_T014;TO_TA033;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0250;TO_P017;TO_T014;TO_TA034;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0251;TO_P017;TO_T005;TO_TA016;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0252;TO_P017;TO_T005;TO_TA017;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0253;TO_P017;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0254;TO_P017;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0255;TO_P018;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0256;TO_P018;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0257;TO_P018;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0258;TO_P018;TO_T015;TO_TA035;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0259;TO_P018;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0260;TO_P018;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0261;TO_P018;TO_T017;TO_TA038;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0262;TO_P018;TO_T017;TO_TA039;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0263;TO_P018;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0264;TO_P018;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0265;TO_P019;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0266;TO_P019;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0267;TO_P019;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0268;TO_P019;TO_T015;TO_TA035;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0269;TO_P019;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0270;TO_P019;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0271;TO_P019;TO_T017;TO_TA038;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0272;TO_P019;TO_T017;TO_TA039;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0273;TO_P019;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0274;TO_P019;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0275;TO_P020;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0276;TO_P020;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0277;TO_P020;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0278;TO_P020;TO_T015;TO_TA035;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0279;TO_P020;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0280;TO_P020;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0281;TO_P020;TO_T017;TO_TA038;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0282;TO_P020;TO_T017;TO_TA039;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0283;TO_P020;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0284;TO_P020;TO_T029;TO_TA062;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0285;TO_P021;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0286;TO_P021;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0287;TO_P021;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0288;TO_P021;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0289;TO_P021;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0290;TO_P021;TO_T017;TO_TA038;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0291;TO_P021;TO_T017;TO_TA039;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0292;TO_P021;TO_T018;TO_TA040;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0293;TO_P021;TO_T018;TO_TA041;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0294;TO_P021;TO_T019;TO_TA042;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0295;TO_P021;TO_T019;TO_TA043;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0296;TO_P021;TO_T030;TO_TA063;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0297;TO_P021;TO_T030;TO_TA064;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0298;TO_P022;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0299;TO_P022;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0300;TO_P022;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0301;TO_P022;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0302;TO_P022;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0303;TO_P022;TO_T017;TO_TA038;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0304;TO_P022;TO_T017;TO_TA039;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0305;TO_P022;TO_T018;TO_TA040;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0306;TO_P022;TO_T018;TO_TA041;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0307;TO_P022;TO_T019;TO_TA042;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0308;TO_P022;TO_T019;TO_TA043;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0309;TO_P022;TO_T030;TO_TA063;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0310;TO_P022;TO_T030;TO_TA064;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0311;TO_P023;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0312;TO_P023;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0313;TO_P023;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0314;TO_P023;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0315;TO_P023;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0316;TO_P023;TO_T017;TO_TA038;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0317;TO_P023;TO_T017;TO_TA039;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0318;TO_P023;TO_T018;TO_TA040;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0319;TO_P023;TO_T018;TO_TA041;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0320;TO_P023;TO_T019;TO_TA042;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0321;TO_P023;TO_T019;TO_TA043;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0322;TO_P023;TO_T030;TO_TA063;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0323;TO_P023;TO_T030;TO_TA064;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0324;TO_P024;TO_T001;TO_TA001;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0325;TO_P024;TO_T001;TO_TA002;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0326;TO_P024;TO_T001;TO_TA003;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0327;TO_P024;TO_T020;TO_TA046;alta;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0328;TO_P024;TO_T021;TO_TA044;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0329;TO_P024;TO_T021;TO_TA045;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0330;TO_P024;TO_T005;TO_TA016;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0331;TO_P024;TO_T005;TO_TA017;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0332;TO_P024;TO_T016;TO_TA036;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0333;TO_P024;TO_T016;TO_TA037;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
TO_R0334;TO_P024;TO_T029;TO_TA061;media;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
