AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Escritura y expresión escrita;Dificultades ortográficas;Ortografía;bajo;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Dificultades ortográficas;Ortografía;bajo;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Instrucción explícita;Modelado del primer ejercicio;El profesional resuelve un ejemplo verbalizando pasos y decisiones.;Aprender procedimiento.;bajo;10 min;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Práctica guiada y feedback;Corrección con feedback específico;Revisar error indicando qué cambiar y cómo intentarlo de nuevo.;Mejorar aprendizaje por error.;bajo;10 min;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Planificación de escritura;Organizador previo de texto;Completar esquema antes de escribir: inicio, ideas, argumentos, cierre.;Planificar escritura.;bajo;15 min;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Planificación de escritura;Plantilla de párrafo;Usar estructura: idea, explicación, ejemplo, cierre.;Mejorar coherencia escrita.;bajo;15 min;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Planificación de escritura;Plan de escritura semanal;Una producción breve por semana con planificación y revisión.;Mejorar escritura funcional.;bajo;semanal;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Revisión y edición de textos;Checklist de revisión;Revisar contenido, orden, puntuación, ortografía y presentación.;Mejorar revisión autónoma.;bajo;10 min;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Revisión y edición de textos;Lectura en voz alta del propio texto;Leer texto para detectar errores y frases raras.;Mejorar autocorrección.;bajo;5 min;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Ortografía estructurada;Dictado estructurado;Practicar palabras/frases con regla o patrón objetivo.;Mejorar ortografía.;bajo;10 min/día;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Ortografía estructurada;Cuaderno de errores ortográficos;Registrar error, corrección, regla y ejemplo propio.;Reducir errores repetidos.;bajo;semanal;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Baja revisión de textos;Revisión;bajo;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;"PSP_SRC005;PSP_SRC006";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Instrucción explícita;Modelado del primer ejercicio;El profesional resuelve un ejemplo verbalizando pasos y decisiones.;Aprender procedimiento.;bajo;10 min;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Práctica guiada y feedback;Corrección con feedback específico;Revisar error indicando qué cambiar y cómo intentarlo de nuevo.;Mejorar aprendizaje por error.;bajo;10 min;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Planificación de escritura;Organizador previo de texto;Completar esquema antes de escribir: inicio, ideas, argumentos, cierre.;Planificar escritura.;bajo;15 min;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Planificación de escritura;Plantilla de párrafo;Usar estructura: idea, explicación, ejemplo, cierre.;Mejorar coherencia escrita.;bajo;15 min;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Planificación de escritura;Plan de escritura semanal;Una producción breve por semana con planificación y revisión.;Mejorar escritura funcional.;bajo;semanal;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Revisión y edición de textos;Checklist de revisión;Revisar contenido, orden, puntuación, ortografía y presentación.;Mejorar revisión autónoma.;bajo;10 min;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Revisión y edición de textos;Lectura en voz alta del propio texto;Leer texto para detectar errores y frases raras.;Mejorar autocorrección.;bajo;5 min;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Ortografía estructurada;Dictado estructurado;Practicar palabras/frases con regla o patrón objetivo.;Mejorar ortografía.;bajo;10 min/día;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Ortografía estructurada;Cuaderno de errores ortográficos;Registrar error, corrección, regla y ejemplo propio.;Reducir errores repetidos.;bajo;semanal;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Escritura y expresión escrita;Grafomotricidad / escritura lenta;Escritura manual;medio;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC005;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Instrucción explícita;Modelado del primer ejercicio;El profesional resuelve un ejemplo verbalizando pasos y decisiones.;Aprender procedimiento.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Práctica guiada y feedback;Corrección con feedback específico;Revisar error indicando qué cambiar y cómo intentarlo de nuevo.;Mejorar aprendizaje por error.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Sentido numérico y representación;Recta numérica;Representar operaciones o comparaciones en recta numérica.;Fortalecer sentido numérico.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Sentido numérico y representación;Descomposición de números;Separar números en unidades, decenas, centenas o partes equivalentes.;Comprender valor posicional.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Resolución de problemas matemáticos;Representar problema con dibujo/esquema;Dibujar datos, relación y pregunta antes de operar.;Mejorar comprensión matemática.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Resolución de problemas matemáticos;Método cuatro pasos en problemas;Leer, representar, planificar, resolver y comprobar.;Estructurar resolución.;bajo;15 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Resolución de problemas matemáticos;Diario de errores matemáticos;Registrar tipo de error y estrategia para evitarlo.;Mejorar autocorrección.;bajo;semanal;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Automatización de hechos básicos;Práctica breve de hechos básicos;5 minutos de recuperación de operaciones básicas adaptadas.;Automatizar cálculo.;bajo;5 min/día;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en sentido numérico;Número/cantidad;medio;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Instrucción explícita;Modelado del primer ejercicio;El profesional resuelve un ejemplo verbalizando pasos y decisiones.;Aprender procedimiento.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Práctica guiada y feedback;Corrección con feedback específico;Revisar error indicando qué cambiar y cómo intentarlo de nuevo.;Mejorar aprendizaje por error.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Sentido numérico y representación;Recta numérica;Representar operaciones o comparaciones en recta numérica.;Fortalecer sentido numérico.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Sentido numérico y representación;Descomposición de números;Separar números en unidades, decenas, centenas o partes equivalentes.;Comprender valor posicional.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Resolución de problemas matemáticos;Representar problema con dibujo/esquema;Dibujar datos, relación y pregunta antes de operar.;Mejorar comprensión matemática.;bajo;10 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Resolución de problemas matemáticos;Método cuatro pasos en problemas;Leer, representar, planificar, resolver y comprobar.;Estructurar resolución.;bajo;15 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Resolución de problemas matemáticos;Diario de errores matemáticos;Registrar tipo de error y estrategia para evitarlo.;Mejorar autocorrección.;bajo;semanal;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Automatización de hechos básicos;Práctica breve de hechos básicos;5 minutos de recuperación de operaciones básicas adaptadas.;Automatizar cálculo.;bajo;5 min/día;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en cálculo básico;Operaciones;medio;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC007;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Instrucción explícita;Modelado del primer ejercicio;El profesional resuelve un ejemplo verbalizando pasos y decisiones.;Aprender procedimiento.;bajo;10 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Práctica guiada y feedback;Corrección con feedback específico;Revisar error indicando qué cambiar y cómo intentarlo de nuevo.;Mejorar aprendizaje por error.;bajo;10 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Sentido numérico y representación;Recta numérica;Representar operaciones o comparaciones en recta numérica.;Fortalecer sentido numérico.;bajo;10 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Sentido numérico y representación;Descomposición de números;Separar números en unidades, decenas, centenas o partes equivalentes.;Comprender valor posicional.;bajo;10 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Resolución de problemas matemáticos;Representar problema con dibujo/esquema;Dibujar datos, relación y pregunta antes de operar.;Mejorar comprensión matemática.;bajo;10 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Resolución de problemas matemáticos;Método cuatro pasos en problemas;Leer, representar, planificar, resolver y comprobar.;Estructurar resolución.;bajo;15 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Resolución de problemas matemáticos;Diario de errores matemáticos;Registrar tipo de error y estrategia para evitarlo.;Mejorar autocorrección.;bajo;semanal;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Automatización de hechos básicos;Práctica breve de hechos básicos;5 minutos de recuperación de operaciones básicas adaptadas.;Automatizar cálculo.;bajo;5 min/día;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Dificultad en resolución de problemas;Problemas matemáticos;medio;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC008;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Ansiedad o bloqueo ante matemáticas;Bloqueo matemático;medio;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;"PSP_SRC007;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Ansiedad o bloqueo ante matemáticas;Bloqueo matemático;medio;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;"PSP_SRC007;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Ansiedad o bloqueo ante matemáticas;Bloqueo matemático;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;"PSP_SRC007;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Matemáticas y cálculo;Ansiedad o bloqueo ante matemáticas;Bloqueo matemático;medio;Instrucción explícita;Modelado del primer ejercicio;El profesional resuelve un ejemplo verbalizando pasos y decisiones.;Aprender procedimiento.;bajo;10 min;media;"PSP_SRC007;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
